Country name,Ladder score,upperwhisker,lowerwhisker,Log GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Dystopia + residual
SMOTE Synthetic Country 119,5.931100246839107,6.103200440594535,5.7600000530836795,1.4229646093230808,1.1240300911143433,0.5296199227253301,0.6120350759665364,0.13569009361685963,0.16908486761309618,1.6386394450480528
SMOTE Synthetic Country 120,2.830142995349528,2.935626951865371,2.7240233672222933,1.3893871652126744,0.648408364167182,0.4986182787942288,0.24477269255579004,0.05816313350758208,0.038654702298113894,-0.04767917699173904
SMOTE Synthetic Country 121,6.706872903280854,6.809143263125742,6.604706777743839,1.5251693723149247,1.2547589286392518,0.556195414021155,0.7298175730904839,0.08839738908108173,0.12658306276850753,2.4261596319811956
SMOTE Synthetic Country 122,4.16565470528178,4.277794023231558,4.053515387332001,1.2472034220231125,0.9321367632044493,0.5667188093551137,0.6198187975831085,0.07672506736814645,0.17867322162029728,0.5428410171893296
SMOTE Synthetic Country 123,6.673720363044382,6.761487701779724,6.585364657372272,1.8491834476486568,1.3727114113442185,0.7122908265808223,0.6794183468383553,0.14847875007956066,0.3321879234987384,1.5784496570540298
SMOTE Synthetic Country 124,5.699609706903326,5.809457280177495,5.589762133629158,1.4884750604204746,1.2705789526296758,0.6245673232414257,0.639390293096674,0.08659740519386591,0.08704238366190031,1.5041900041754224
SMOTE Synthetic Country 125,3.3831064429874624,3.558095075289772,3.20911760399974,1.4449826384253461,0.969043403936635,0.241071306467329,0.5670033069666007,0.01402686910363124,0.08198945904396007,0.06598925235854752
SMOTE Synthetic Country 126,4.910685093586418,5.036602919115065,4.785589185079196,0.9673973680647535,0.8064929319561934,0.288,0.5256301574429459,0.12493150212855093,0.07852062977178374,2.11971250422219
SMOTE Synthetic Country 127,6.047770620168901,6.1647154729458435,5.929871643358179,1.2365417206557696,1.1515509919126072,0.4454958446895497,0.8267798914257382,0.09877062016890052,0.1371010231892775,2.150622280059497
SMOTE Synthetic Country 128,4.419130985561334,4.589942741324594,4.24880567519967,0.607108436787221,0.771105396505426,0.22519128451853454,0.44566493539217805,0.20772890803194724,0.10324246263034988,2.059346338994878
SMOTE Synthetic Country 129,6.396672623244789,6.500049320927083,6.292835537190534,1.718573981390624,1.4035097092990445,0.6357623302317706,0.6647533953645867,0.071286990695312,0.10377126509895467,1.7990941744205733
SMOTE Synthetic Country 130,3.549710152088264,3.7364478391504545,3.362972465026074,0.8742401293577553,0.3482571171448522,0.363508104891264,0.19009315210860683,0.13166671853363793,0.15471030768917807,1.4873548426427614
SMOTE Synthetic Country 131,6.980476083050552,7.059485318210207,6.901714539100982,1.821284631848709,1.5014215011429264,0.6835323230587951,0.7399815296806885,0.22750461757982787,0.4378707077648199,1.5688807719747848
SMOTE Synthetic Country 132,5.379273042170679,5.495222966869992,5.262586445784653,1.3411163403636917,1.2378724397651866,0.503221234931259,0.32336521085339376,0.08757673192726166,0.15628749999426428,1.7298335843356218
SMOTE Synthetic Country 133,6.180736978027582,6.316172767514256,6.044863633363058,1.156069949009646,1.21180604419164,0.49780692703722784,0.8074393208690246,0.1181231239531262,0.2006811545473386,2.1872480135974275
SMOTE Synthetic Country 134,6.36,6.448,6.273,1.616,1.369,0.673,0.651,0.117,0.075,1.858
SMOTE Synthetic Country 135,5.285543480915907,5.3672951844015575,5.203737036696329,1.3758069596327236,1.1374308070212396,0.5234647848641412,0.6001691173607284,0.1432458300062576,0.1566328552429319,1.585060680342934
SMOTE Synthetic Country 136,6.359593520309291,6.456332833659532,6.263650967113696,1.6334786267004815,1.373674516443152,0.6648704061858226,0.6650235493294561,0.10602504835086045,0.06849632494865804,1.8474315280415694
SMOTE Synthetic Country 137,4.357409773704238,4.501,4.2146301155360195,0.9389770342737176,1.018877395210602,0.42406579203516603,0.4759521665267024,0.358756692441937,0.1512681753050782,0.9901336541661196
SMOTE Synthetic Country 138,5.823,5.967,5.679,1.517,1.272,0.511,0.73,0.086,0.196,1.512
SMOTE Synthetic Country 139,6.355579835761645,6.446526611920548,6.265387494922833,1.6385919505515905,1.3639659240618738,0.6787707699778519,0.6340560370863072,0.11638608830022852,0.0748772176600457,1.848054630463702
SMOTE Synthetic Country 140,5.367347027580333,5.490342008673112,5.2443520464875535,1.4405171004336557,1.0204888499567988,0.6233169141370088,0.6732193304422959,0.10150204371199353,0.1010200756288828,1.4074436797918124
SMOTE Synthetic Country 141,6.058,6.148,5.968,1.815,1.178,0.77,0.555,0.126,0.158,1.456
SMOTE Synthetic Country 142,7.043401147426857,7.130550686639228,6.956251608214486,1.9818883673834673,1.4223830637835135,0.7434858285092896,0.7589252303938147,0.1753926273979305,0.4920184315051737,1.4693823680598532
SMOTE Synthetic Country 143,6.818,6.896,6.739,1.766,1.454,0.598,0.533,0.044,0.116,2.307
